year,model,displ,trans,cyl,manufacturer,cty,hwy,eng.dscr,T,G,S,twodoor.l,fourdoor.p,hatch.p
1984,SUBARU WAGON 4WD,109,auto(3),4,SUBARU,24,31,(FFS),FALSE,FALSE,FALSE,NA,NA,NA
1984,SUBARU WAGON 4WD,109,manual(m4),4,SUBARU,27,37,(FFS),FALSE,FALSE,FALSE,NA,NA,NA
1984,SUBARU WAGON 4WD,109,auto(3),4,SUBARU,24,30,"(FFS,TRBO)",TRUE,FALSE,FALSE,NA,NA,NA
1984,SUBARU 4WD,109,auto(3),4,SUBARU,24,31,(FFS),FALSE,FALSE,FALSE,NA,NA,NA
1984,SUBARU 4WD,109,manual(m4),4,SUBARU,28,38,(FFS),FALSE,FALSE,FALSE,NA,NA,NA
1984,SUBARU 4WD,109,auto(3),4,SUBARU,24,30,"(FFS,TRBO)",TRUE,FALSE,FALSE,NA,NA,NA
1984,4-RUNNER 4WD,144,manual(m5),4,TOYOTA,20,26,NA,FALSE,FALSE,FALSE,NA,NA,NA
1984,S10 CAB CHASSIS 2WD,173,auto(4),6,CHEVROLET,16,20,(FFS),FALSE,FALSE,FALSE,NA,NA,NA
1984,PICKUP CAB CHASSIS,146,manual(m5),4,"NISSAN MOTOR COMPANY, LTD.",17,20,(FFS),FALSE,FALSE,FALSE,NA,NA,NA
1984,F250 PICKUP CAB CHASSIS 2WD,302,auto(3),8,FORD,13,15,(FFS),FALSE,FALSE,FALSE,NA,NA,NA
1984,RANGER PICKUP CAB CHASSIS 2W,140,manual(m4),4,FORD,20,26,(FFS),FALSE,FALSE,FALSE,NA,NA,NA
1984,S15 CAB CHASSIS 2WD,173,auto(4),6,GMC,16,20,(FFS),FALSE,FALSE,FALSE,NA,NA,NA
1984,CAB CHASSIS 2WD,144,manual(m4),4,TOYOTA,19,21,NA,FALSE,FALSE,FALSE,NA,NA,NA
